,label,token_count,avg_word_length,upper_count,stop_count,num_count,hasNumber,punc_count,pos_tag,hasPhone,hasCurrency,sum_has_features,sum_count_features
2556,spam,31,4.290322580645161,6,7,0,0,8,1.5238095238095237,1,0,1,14
2557,ham,15,3.533333333333333,0,3,0,0,5,1.0,0,0,0,5
2558,spam,15,3.7333333333333334,1,9,0,0,1,1.4444444444444444,0,0,0,2
2559,ham,13,4.153846153846154,0,4,0,0,1,0.9999999999999998,0,0,0,1
2560,ham,27,2.740740740740741,2,5,1,1,7,1.0500000000000003,0,0,1,10
2561,ham,7,3.857142857142857,0,2,0,0,1,1.0,0,0,0,1
2562,ham,4,5.0,0,1,0,0,0,0.5,0,0,0,0
2563,ham,11,2.6363636363636362,2,2,0,0,3,0.8333333333333334,0,0,0,5
2564,ham,17,2.823529411764706,1,5,0,0,8,1.272727272727273,0,0,0,9
2565,ham,37,3.027027027027027,0,14,1,1,11,1.3333333333333333,0,0,1,12
2566,ham,39,2.923076923076923,4,12,0,0,7,1.0,0,0,0,11
2567,ham,9,2.5555555555555554,1,4,0,0,1,0.5000000000000001,0,0,0,2
2568,ham,6,3.8333333333333335,1,1,0,0,0,1.4000000000000001,0,0,0,1
2569,ham,21,3.142857142857143,0,10,0,0,4,1.1538461538461537,0,0,0,4
2570,ham,7,5.0,0,0,0,0,1,0.6666666666666667,0,0,0,1
2571,ham,9,2.7777777777777777,0,3,2,1,1,0.5,0,0,1,3
2572,ham,16,2.6875,0,7,0,0,1,1.3846153846153846,0,0,0,1
2573,ham,25,3.72,0,12,0,0,1,1.2727272727272727,0,0,0,1
2574,spam,35,3.857142857142857,2,2,2,1,9,0.9000000000000001,1,0,2,13
2575,spam,32,3.875,2,10,0,0,2,0.9523809523809526,0,0,0,4
2576,ham,8,3.75,0,2,0,0,1,1.1666666666666665,0,0,0,1
2577,ham,10,2.8,0,1,0,0,2,0.7142857142857143,0,0,0,2
2578,ham,9,3.4444444444444446,1,2,0,0,2,1.75,0,0,0,3
2579,ham,12,3.75,1,3,0,0,2,1.2857142857142856,0,0,0,3
2580,ham,10,3.9,1,2,0,0,6,1.1666666666666665,0,0,0,7
2581,spam,27,4.037037037037037,3,9,2,1,2,1.2857142857142858,1,1,3,7
2582,ham,13,4.230769230769231,0,6,0,0,3,1.222222222222222,0,0,0,3
2583,spam,32,3.25,7,7,5,1,6,1.411764705882353,0,1,2,18
2584,ham,9,3.4444444444444446,0,3,0,0,2,1.4000000000000001,0,0,0,2
2585,ham,11,2.727272727272727,0,0,0,0,1,1.0999999999999999,0,0,0,1
2586,ham,9,4.0,1,5,0,0,0,1.0,0,0,0,1
2587,ham,17,4.0,0,4,0,0,2,0.7333333333333334,0,0,0,2
2588,ham,7,2.5714285714285716,0,3,0,0,1,1.25,0,0,0,1
2589,ham,35,3.6857142857142855,0,15,0,0,6,0.9500000000000001,0,0,0,6
2590,spam,32,4.03125,2,9,1,1,9,1.411764705882353,0,0,1,12
2591,ham,38,3.210526315789474,3,12,1,1,6,1.0357142857142856,0,0,1,10
2592,ham,12,3.0833333333333335,0,4,0,0,3,0.75,0,0,0,3
2593,ham,36,2.5833333333333335,0,13,0,0,12,0.9047619047619047,0,1,1,12
2594,ham,13,3.3846153846153846,0,3,1,1,3,1.0,0,0,1,4
2595,ham,32,3.09375,0,14,0,0,4,1.111111111111111,0,0,0,4
2596,spam,31,3.5806451612903225,3,5,1,1,5,1.4285714285714284,0,1,2,9
2597,ham,31,2.7419354838709675,0,13,0,0,11,1.1,0,0,0,11
2598,ham,18,2.9444444444444446,0,4,0,0,9,1.2222222222222223,0,0,0,9
2599,ham,4,3.75,0,0,0,0,6,1.5,0,0,0,6
2600,ham,13,3.076923076923077,1,4,0,0,3,1.2857142857142856,0,0,0,4
2601,ham,15,2.6666666666666665,0,1,0,0,9,0.875,0,0,0,9
2602,ham,1,4.0,0,0,0,0,0,1.0,0,0,0,0
2603,ham,8,3.5,0,2,0,0,0,0.8333333333333333,0,0,0,0
2604,ham,21,3.7142857142857144,0,10,0,0,3,1.1666666666666665,0,0,0,3
2605,ham,13,3.4615384615384617,0,4,0,0,0,1.2,0,0,0,0
2606,ham,30,3.5,27,0,1,1,5,1.92,0,0,1,33
2607,ham,17,2.4705882352941178,14,0,1,1,2,1.9285714285714286,0,0,1,17
2608,ham,18,2.8333333333333335,0,5,0,0,7,1.0999999999999996,0,0,0,7
2609,ham,6,3.3333333333333335,0,3,0,0,1,1.5,0,0,0,1
2610,ham,8,4.125,0,3,0,0,2,1.2000000000000002,0,0,0,2
2611,ham,15,2.6666666666666665,0,1,0,0,9,0.875,0,0,0,9
2612,spam,31,4.096774193548387,1,7,3,1,6,1.1666666666666665,0,1,2,10
2613,ham,12,2.25,1,1,0,0,6,0.8,0,0,0,7
2614,ham,8,5.375,0,2,0,0,2,1.0,0,0,0,2
2615,ham,59,3.2542372881355934,3,28,0,0,7,1.0263157894736845,0,0,0,10
2616,ham,16,2.0625,0,3,1,1,7,1.0,0,0,1,8
2617,ham,12,2.5833333333333335,1,5,0,0,1,1.125,0,0,0,2
2618,ham,12,3.4166666666666665,1,3,0,0,1,1.1111111111111112,0,0,0,2
2619,ham,20,3.55,0,2,3,1,11,1.25,0,1,2,14
2620,spam,32,4.59375,1,9,3,1,6,1.3333333333333333,1,0,2,10
2621,ham,3,2.6666666666666665,0,0,0,0,1,2.0,0,0,0,1
2622,ham,34,3.2058823529411766,0,10,0,0,6,1.04,0,0,0,6
2623,ham,3,2.6666666666666665,0,0,0,0,3,1.5,0,0,0,3
2624,ham,7,3.0,1,0,1,1,2,1.0,0,0,1,4
2625,ham,13,1.6923076923076923,1,1,0,0,7,1.1428571428571428,0,0,0,8
2626,spam,23,3.9565217391304346,4,4,1,1,7,0.9166666666666666,1,1,3,12
2627,ham,9,4.333333333333333,0,3,0,0,2,1.4285714285714286,0,0,0,2
2628,ham,24,3.9583333333333335,3,11,0,0,3,0.8666666666666667,0,0,0,6
2629,ham,16,3.375,0,5,0,0,10,0.7142857142857144,0,0,0,10
2630,ham,41,2.5853658536585367,1,10,0,0,7,0.8461538461538463,0,0,0,8
2631,ham,8,2.875,1,1,0,0,2,0.8333333333333333,0,0,0,3
2632,spam,31,4.129032258064516,5,5,1,1,8,1.2352941176470589,1,1,3,14
2633,ham,8,3.0,5,0,0,0,1,1.4,0,0,0,6
2634,ham,14,3.0714285714285716,2,4,0,0,3,1.3333333333333335,0,0,0,5
2635,ham,14,3.4285714285714284,0,6,0,0,2,1.0,0,0,0,2
2636,ham,8,4.75,0,3,0,0,2,1.0,0,0,0,2
2637,ham,7,3.0,0,3,0,0,1,1.2,0,0,0,1
2638,ham,20,3.4,1,6,0,0,2,1.0,0,0,0,3
2639,ham,5,3.8,0,1,0,0,0,1.25,0,0,0,0
2640,ham,7,3.0,0,4,0,0,0,1.0,0,0,0,0
2641,ham,8,5.125,0,0,0,0,3,1.5714285714285714,0,0,0,3
2642,spam,30,4.066666666666666,3,6,1,1,6,1.375,0,1,2,10
2643,ham,14,2.7857142857142856,0,3,0,0,3,1.25,0,0,0,3
2644,ham,29,3.5172413793103448,2,10,0,0,5,1.4444444444444442,0,0,0,7
2645,ham,8,3.25,0,3,0,0,1,1.0,0,0,0,1
2646,ham,6,3.1666666666666665,1,0,0,0,2,1.0,0,0,0,3
2647,ham,22,4.090909090909091,0,7,0,0,5,0.8666666666666667,0,0,0,5
2648,ham,13,3.076923076923077,0,1,0,0,9,0.888888888888889,0,0,0,9
2649,ham,29,2.6206896551724137,0,7,0,0,10,1.125,0,0,0,10
2650,ham,34,3.735294117647059,1,17,0,0,3,0.7727272727272726,0,0,0,4
2651,ham,11,3.727272727272727,0,4,0,0,1,0.9999999999999999,0,0,0,1
2652,ham,15,3.466666666666667,0,7,0,0,3,0.9090909090909092,0,0,0,3
2653,ham,7,3.4285714285714284,0,2,0,0,1,0.6666666666666667,0,0,0,1
2654,ham,23,3.130434782608696,0,8,0,0,7,1.2666666666666666,0,0,0,7
2655,ham,5,4.8,0,0,0,0,3,1.2,0,0,0,3
2656,ham,10,2.6,1,4,0,0,2,0.7142857142857142,0,0,0,3
2657,ham,8,3.5,1,1,0,0,2,1.4000000000000001,0,0,0,3
2658,ham,11,2.0,0,0,0,0,6,1.25,0,0,0,6
2659,ham,8,2.75,0,0,0,0,3,0.7142857142857142,0,0,0,3
2660,ham,2,2.5,0,0,0,0,3,1.0,0,0,0,3
2661,ham,7,4.0,0,2,0,0,1,1.2,0,0,0,1
2662,ham,9,3.0,0,4,0,0,1,1.1666666666666665,0,0,0,1
2663,spam,32,3.1875,1,17,0,0,3,1.1666666666666667,0,0,0,4
2664,spam,33,4.0606060606060606,4,4,4,1,6,1.3499999999999999,0,0,1,14
2665,ham,6,4.0,0,1,0,0,0,1.0,0,0,0,0
2666,ham,9,2.5555555555555554,1,1,0,0,1,0.8571428571428571,0,0,0,2
2667,ham,37,3.081081081081081,0,11,0,0,11,0.8636363636363635,0,0,0,11
2668,ham,11,2.6363636363636362,0,1,0,0,6,0.6000000000000001,0,0,0,6
2669,spam,36,3.75,2,4,1,1,9,1.2727272727272727,0,1,2,12
2670,spam,25,4.24,0,12,1,1,0,0.9411764705882353,1,0,2,1
2671,ham,26,3.730769230769231,1,7,0,0,6,0.9285714285714286,0,0,0,7
2672,ham,17,2.176470588235294,1,1,0,0,8,1.0,0,0,0,9
2673,ham,8,3.0,0,0,0,0,3,1.2,0,0,0,3
2674,ham,36,3.4444444444444446,1,10,0,0,10,1.0,0,0,0,11
2675,ham,11,2.909090909090909,1,4,1,1,2,0.857142857142857,0,0,1,4
2676,ham,46,2.3260869565217392,5,6,0,0,22,0.8181818181818181,0,0,0,27
2677,ham,14,3.2142857142857144,0,6,0,0,3,0.7777777777777778,0,0,0,3
2678,ham,15,3.466666666666667,0,6,0,0,2,1.1111111111111112,0,0,0,2
2679,ham,11,3.6363636363636362,0,2,1,1,0,1.125,0,0,1,1
2680,spam,29,4.0344827586206895,0,1,3,1,14,1.4705882352941178,0,0,1,17
2681,ham,112,3.3214285714285716,7,9,6,1,42,1.3559322033898307,0,0,1,55
2682,ham,8,2.75,1,1,0,0,4,1.1666666666666665,0,0,0,5
2683,ham,28,2.857142857142857,3,9,0,0,6,1.142857142857143,0,0,0,9
2684,ham,18,3.0555555555555554,1,4,0,0,6,1.0,0,0,0,7
2685,ham,12,3.75,1,1,1,1,7,1.0,0,0,1,9
2686,spam,32,4.0625,4,9,1,1,5,1.4090909090909092,1,1,3,10
2687,ham,26,2.8076923076923075,0,3,0,0,11,0.9444444444444445,0,0,0,11
2688,ham,1,4.0,0,0,0,0,0,1.0,0,0,0,0
2689,ham,12,3.6666666666666665,1,3,0,0,2,0.6666666666666667,0,0,0,3
2690,ham,20,2.2,0,1,0,0,8,1.0,0,0,0,8
2691,spam,29,4.310344827586207,6,3,3,1,7,1.2500000000000002,1,0,2,16
2692,ham,7,3.0,0,1,1,1,1,1.6666666666666665,0,0,1,2
2693,spam,33,3.9393939393939394,3,7,3,1,5,1.3888888888888888,1,0,2,11
2694,ham,24,3.125,1,10,0,0,4,0.6923076923076923,0,0,0,5
2695,ham,26,2.8461538461538463,2,8,0,0,11,0.9090909090909091,0,0,0,13
2696,ham,13,3.1538461538461537,0,7,0,0,1,0.8571428571428571,0,0,0,1
2697,ham,19,3.4210526315789473,0,4,1,1,7,1.0,0,0,1,8
2698,ham,13,3.923076923076923,0,6,0,0,1,0.7142857142857142,0,0,0,1
2699,spam,5,4.0,3,0,1,1,0,1.6666666666666665,0,1,2,4
2700,ham,16,3.6875,0,6,0,0,1,0.888888888888889,0,0,0,1
2701,ham,52,2.5,5,6,2,1,13,0.967741935483871,0,0,1,20
2702,ham,43,3.1627906976744184,2,18,0,0,9,1.1250000000000002,0,0,0,11
2703,ham,13,3.6153846153846154,0,4,0,0,2,1.0,0,0,0,2
2704,ham,13,3.5384615384615383,0,4,1,1,4,0.75,0,0,1,5
2705,spam,34,3.764705882352941,2,7,1,1,6,1.2272727272727275,0,0,1,9
2706,ham,27,3.259259259259259,0,17,0,0,1,1.0,0,0,0,1
2707,ham,11,3.727272727272727,1,4,0,0,2,0.6666666666666667,0,0,0,3
2708,spam,33,4.0,7,3,2,1,5,1.4285714285714286,1,0,2,14
2709,ham,7,2.7142857142857144,2,1,0,0,2,1.0,0,0,0,4
2710,ham,7,2.7142857142857144,0,2,0,0,1,2.0,0,0,0,1
2711,spam,18,5.722222222222222,0,5,1,1,5,0.9999999999999999,1,0,2,6
2712,ham,41,3.5609756097560976,0,6,0,0,11,0.8000000000000002,0,0,0,11
2713,ham,24,3.2916666666666665,0,10,0,0,1,1.125,0,0,0,1
2714,ham,13,3.4615384615384617,1,2,0,0,7,1.0000000000000002,0,0,0,8
2715,ham,22,3.5454545454545454,1,6,0,0,5,1.2941176470588236,0,0,0,6
2716,ham,20,2.35,1,3,0,0,8,0.8181818181818181,0,0,0,9
2717,ham,35,4.114285714285714,0,7,0,0,14,1.4285714285714284,0,0,0,14
2718,ham,4,3.25,0,0,0,0,4,1.75,0,0,0,4
2719,spam,28,3.9642857142857144,4,8,2,1,3,1.5,0,0,1,9
2720,ham,13,2.769230769230769,0,4,0,0,2,0.9999999999999999,0,0,0,2
2721,ham,3,2.6666666666666665,0,0,0,0,3,1.5,0,0,0,3
2722,ham,10,4.1,1,0,0,0,4,1.0,0,0,0,5
2723,ham,18,3.8333333333333335,0,6,0,0,2,1.0,0,0,0,2
2724,ham,18,3.2222222222222223,0,8,0,0,4,1.1818181818181819,0,0,0,4
2725,ham,6,2.6666666666666665,1,1,0,0,6,1.25,0,0,0,7
2726,ham,10,3.7,0,3,0,0,2,0.8,0,0,0,2
2727,ham,11,3.272727272727273,0,8,0,0,0,0.875,0,0,0,0
2728,ham,8,3.625,0,2,0,0,1,1.333333333333333,0,0,0,1
2729,spam,32,4.0,3,3,2,1,8,1.5294117647058825,1,1,3,13
2730,spam,34,4.088235294117647,4,4,4,1,6,1.4090909090909092,1,1,3,14
2731,ham,8,2.875,1,1,0,0,3,1.1666666666666665,0,0,0,4
2732,ham,11,4.0,0,3,0,0,1,1.25,0,0,0,1
2733,ham,22,3.0,1,7,0,0,5,0.8461538461538463,0,0,0,6
2734,ham,8,2.375,0,2,0,0,1,1.6666666666666665,0,0,0,1
2735,ham,12,3.1666666666666665,0,6,0,0,1,1.0,0,0,0,1
2736,ham,7,3.4285714285714284,1,1,0,0,1,0.8,0,0,0,2
2737,ham,10,3.4,1,3,0,0,2,0.8333333333333334,0,0,0,3
2738,ham,23,3.3043478260869565,0,5,0,0,2,1.0,0,0,0,2
2739,ham,19,2.263157894736842,1,6,0,0,6,1.0,0,0,0,7
2740,ham,5,3.6,0,2,0,0,0,0.75,0,0,0,0
2741,ham,4,3.5,0,0,0,0,4,1.0,0,0,0,4
2742,spam,36,3.638888888888889,3,11,2,1,13,0.9999999999999999,0,0,1,18
2743,ham,26,3.6538461538461537,0,10,0,0,3,1.1578947368421053,0,0,0,3
2744,ham,35,3.5142857142857142,0,15,0,0,3,0.9545454545454544,0,0,0,3
2745,ham,7,3.0,0,0,0,0,5,1.5,0,0,0,5
2746,ham,8,2.875,1,0,1,1,2,1.5999999999999999,0,0,1,4
2747,ham,10,2.4,1,2,0,0,3,1.0,0,0,0,4
2748,ham,6,4.0,0,2,0,0,2,1.0,0,0,0,2
2749,ham,18,4.0,0,9,0,0,0,1.0,0,0,0,0
2750,ham,16,2.8125,0,5,0,0,4,0.7777777777777778,0,0,0,4
2751,ham,15,2.6666666666666665,0,4,1,1,1,0.7999999999999998,0,0,1,2
2752,ham,11,2.6363636363636362,0,1,1,1,2,1.375,0,0,1,3
2753,ham,6,3.6666666666666665,0,0,0,0,4,1.5,0,0,0,4
2754,ham,28,3.7142857142857144,0,12,0,0,2,1.2,0,0,0,2
2755,ham,18,3.0555555555555554,1,5,0,0,3,0.7500000000000001,0,0,0,4
2756,ham,5,3.6,0,0,0,0,1,0.5,0,0,0,1
2757,ham,20,3.6,0,7,0,0,3,1.090909090909091,0,0,0,3
2758,ham,8,3.75,0,4,0,0,0,1.2,0,0,0,0
2759,ham,12,2.4166666666666665,1,5,1,1,1,0.5000000000000002,0,0,1,3
2760,ham,26,3.1923076923076925,1,6,0,0,14,1.7333333333333332,0,0,0,15
2761,ham,9,3.7777777777777777,1,3,0,0,0,0.8571428571428572,0,0,0,1
2762,ham,16,3.0625,2,5,0,0,3,0.5833333333333334,0,0,0,5
2763,ham,13,3.1538461538461537,1,4,0,0,3,1.222222222222222,0,0,0,4
2764,ham,44,3.0681818181818183,12,7,0,0,15,1.2666666666666666,0,0,0,27
2765,ham,44,3.6818181818181817,0,15,0,0,5,0.9230769230769231,0,0,0,5
2766,ham,7,4.714285714285714,0,4,0,0,0,0.75,0,0,0,0
2767,spam,29,4.448275862068965,2,5,3,1,2,0.9999999999999999,0,0,1,7
2768,ham,9,3.5555555555555554,0,0,0,0,2,1.5714285714285714,0,0,0,2
2769,ham,8,2.375,1,4,0,0,0,1.2,0,0,0,1
2770,spam,31,3.6451612903225805,0,9,1,1,3,1.7058823529411764,0,0,1,4
2771,ham,7,3.4285714285714284,0,2,0,0,1,0.5,0,0,0,1
2772,ham,5,2.6,0,1,0,0,1,0.3333333333333334,0,0,0,1
2773,ham,4,5.0,0,1,0,0,0,0.6666666666666667,0,0,0,0
2774,spam,28,3.5,0,14,0,0,1,1.2666666666666668,0,0,0,1
2775,ham,14,2.7857142857142856,0,0,0,0,7,0.9230769230769231,0,0,0,7
2776,ham,6,4.5,0,1,0,0,1,1.25,0,0,0,1
2777,ham,6,3.8333333333333335,0,3,0,0,0,0.7999999999999999,0,0,0,0
2778,ham,26,3.730769230769231,0,7,0,0,4,1.3333333333333333,0,0,0,4
2779,spam,27,3.888888888888889,4,3,2,1,10,1.0833333333333333,1,1,3,16
2780,ham,7,3.4285714285714284,1,2,0,0,3,0.4,0,0,0,4
2781,ham,18,2.6666666666666665,2,7,1,1,2,0.8,0,0,1,5
2782,ham,21,4.238095238095238,0,7,0,0,3,1.0,0,0,0,3
2783,ham,29,3.310344827586207,1,13,0,0,3,1.0,0,0,0,4
2784,ham,13,2.769230769230769,0,3,1,1,3,1.0,0,0,1,4
2785,ham,7,2.5714285714285716,1,1,0,0,2,1.2,0,0,0,3
2786,ham,4,4.75,0,1,0,0,0,1.0,0,0,0,0
2787,ham,27,3.4814814814814814,1,2,0,0,7,0.9230769230769229,0,0,0,8
2788,ham,18,3.5555555555555554,0,4,1,1,4,0.8181818181818181,0,0,1,5
2789,ham,16,2.6875,1,6,0,0,1,1.090909090909091,0,0,0,2
2790,ham,11,3.272727272727273,0,3,0,0,4,1.2857142857142856,0,0,0,4
2791,spam,26,4.076923076923077,2,2,3,1,4,1.9333333333333333,1,1,3,9
2792,ham,31,2.870967741935484,0,12,0,0,5,0.7894736842105263,0,0,0,5
2793,ham,13,3.5384615384615383,0,5,0,0,1,1.0,0,0,0,1
2794,ham,11,3.3636363636363638,0,5,0,0,2,0.8,0,0,0,2
2795,ham,44,2.659090909090909,4,3,0,0,19,1.173913043478261,0,0,0,23
2796,ham,11,2.272727272727273,1,4,0,0,4,0.5,0,0,0,5
2797,ham,19,3.0,1,6,0,0,5,1.3333333333333333,0,0,0,6
2798,ham,17,3.7058823529411766,1,8,0,0,0,0.6666666666666667,0,0,0,1
2799,ham,27,4.666666666666667,0,11,0,0,3,1.2352941176470589,0,0,0,3
2800,ham,17,3.0,1,8,0,0,4,1.0833333333333335,0,0,0,5
2801,ham,33,4.03030303030303,0,7,0,0,13,1.45,0,0,0,13
2802,ham,7,3.4285714285714284,0,2,0,0,1,1.25,0,0,0,1
2803,ham,32,3.625,0,17,0,0,5,0.9999999999999999,0,0,0,5
2804,spam,8,3.75,4,0,0,0,2,2.0,0,0,0,6
2805,ham,8,2.375,0,1,0,0,4,0.75,0,0,0,4
2806,ham,9,2.7777777777777777,1,4,0,0,1,0.7142857142857142,0,0,0,2
2807,ham,4,2.0,0,2,0,0,1,0.0,0,0,0,1
2808,spam,30,4.366666666666666,1,8,1,1,4,1.2105263157894737,1,0,2,6
2809,ham,14,3.5714285714285716,1,4,0,0,4,0.6666666666666669,0,0,0,5
2810,ham,15,3.0,2,5,1,1,2,0.875,0,0,1,5
2811,ham,9,3.111111111111111,0,5,0,0,0,1.0,0,0,0,0
2812,ham,11,3.909090909090909,0,5,0,0,1,1.0,0,0,0,1
2813,ham,44,3.0681818181818183,12,7,0,0,15,1.2666666666666666,0,0,0,27
2814,ham,30,3.566666666666667,0,12,0,0,4,1.0000000000000002,0,0,0,4
2815,ham,13,3.5384615384615383,0,5,0,0,3,0.9999999999999999,0,0,0,3
2816,ham,14,3.2857142857142856,0,3,1,1,2,0.875,0,0,1,3
2817,ham,17,3.2941176470588234,0,6,0,0,4,1.0999999999999999,0,0,0,4
2818,spam,30,4.533333333333333,9,2,2,1,7,1.789473684210526,0,0,1,18
2819,ham,32,3.0,2,7,1,1,12,1.0869565217391304,0,0,1,15
2820,ham,25,3.64,0,8,0,0,9,1.05,0,0,0,9
2821,spam,24,4.791666666666667,1,7,2,1,3,1.0,0,0,1,6
2822,ham,10,3.2,0,3,0,0,3,1.5,0,0,0,3
2823,spam,28,4.535714285714286,0,12,0,0,2,1.0555555555555554,0,0,0,2
2824,ham,20,2.85,0,1,1,1,6,0.8125,0,0,1,7
2825,ham,13,2.8461538461538463,1,3,0,0,4,1.0,0,0,0,5
2826,spam,31,4.225806451612903,3,6,2,1,8,1.1578947368421053,1,1,3,13
2827,ham,3,2.6666666666666665,0,0,0,0,3,1.5,0,0,0,3
2828,ham,37,3.1621621621621623,1,13,0,0,5,0.8181818181818181,0,0,0,6
2829,ham,8,4.625,0,3,0,0,1,1.0,0,0,0,1
2830,spam,35,3.6857142857142855,7,5,5,1,4,1.6111111111111112,1,0,2,16
2831,ham,4,5.0,0,1,0,0,0,1.3333333333333333,0,0,0,0
2832,ham,6,3.6666666666666665,0,1,1,1,3,1.0,0,0,1,4
2833,ham,9,3.2222222222222223,0,1,0,0,2,0.7142857142857142,0,0,0,2
2834,spam,21,4.428571428571429,6,5,1,1,3,1.6923076923076925,1,1,3,10
2835,ham,7,3.4285714285714284,1,1,0,0,1,1.2,0,0,0,2
2836,ham,31,3.5806451612903225,1,8,0,0,11,0.6666666666666667,0,0,0,12
2837,ham,5,5.0,0,2,0,0,3,1.25,0,0,0,3
2838,ham,7,2.7142857142857144,0,1,1,1,2,0.75,0,0,1,3
2839,ham,10,4.3,0,3,0,0,0,0.857142857142857,0,0,0,0
2840,ham,12,3.6666666666666665,0,2,0,0,3,0.8888888888888891,0,0,0,3
2841,ham,38,2.710526315789474,6,6,0,0,26,0.75,0,0,0,32
2842,ham,3,3.3333333333333335,0,0,0,0,3,1.5,0,0,0,3
2843,ham,7,3.4285714285714284,0,3,0,0,4,0.8333333333333334,0,0,0,4
2844,ham,23,3.130434782608696,0,10,0,0,6,1.2307692307692308,0,0,0,6
2845,ham,43,3.046511627906977,1,5,1,1,7,1.2,0,0,1,9
2846,ham,11,3.0,0,6,0,0,1,1.2,0,0,0,1
2847,ham,8,3.25,0,0,0,0,1,0.5714285714285714,0,0,0,1
2848,spam,38,3.4473684210526314,4,6,3,1,12,0.8999999999999999,0,0,1,19
2849,ham,153,3.0326797385620914,10,34,2,1,59,1.0510204081632653,0,0,1,71
2850,spam,33,3.6363636363636362,13,3,3,1,3,1.52,1,0,2,19
2851,ham,21,2.8095238095238093,0,6,0,0,5,0.5714285714285714,0,0,0,5
2852,ham,8,4.125,0,2,0,0,1,1.3333333333333333,0,0,0,1
2853,ham,6,3.6666666666666665,0,3,0,0,1,0.6666666666666667,0,0,0,1
2854,ham,13,3.5384615384615383,1,3,1,1,3,0.9999999999999999,0,0,1,5
2855,ham,13,3.3846153846153846,0,2,0,0,7,1.5,0,0,0,7
2856,ham,26,2.8846153846153846,1,9,0,0,4,1.0,0,0,0,5
2857,ham,77,2.8051948051948052,6,27,0,0,19,1.0454545454545456,0,0,0,25
2858,ham,21,3.0952380952380953,0,5,0,0,9,1.0,0,0,0,9
2859,ham,34,3.764705882352941,1,15,0,0,1,1.25,0,0,0,2
2860,ham,36,3.4166666666666665,1,13,0,0,9,1.0909090909090908,0,0,0,10
2861,ham,16,2.8125,1,11,0,0,0,0.6666666666666667,0,0,0,1
2862,ham,12,3.3333333333333335,1,9,0,0,0,0.8571428571428572,0,0,0,1
2863,spam,10,4.3,0,4,1,1,0,1.1666666666666665,0,0,1,1
2864,ham,40,2.725,0,10,0,0,14,1.1052631578947372,0,0,0,14
2865,ham,23,3.739130434782609,3,6,0,0,3,1.0,0,0,0,6
2866,ham,18,3.3333333333333335,0,6,0,0,2,0.909090909090909,0,0,0,2
2867,ham,7,3.5714285714285716,0,0,0,0,2,1.2,0,0,0,2
2868,ham,34,3.3529411764705883,1,13,0,0,5,0.9600000000000001,0,0,0,6
2869,ham,13,2.5384615384615383,0,2,0,0,6,1.1666666666666667,0,0,0,6
2870,ham,35,4.114285714285714,0,7,0,0,14,1.4285714285714284,0,0,0,14
2871,spam,34,3.5588235294117645,13,3,3,1,4,1.52,1,0,2,20
2872,ham,34,2.9705882352941178,2,17,1,1,4,0.7500000000000001,0,0,1,7
2873,ham,4,3.0,0,2,0,0,1,0.6666666666666667,0,0,0,1
2874,ham,6,4.5,1,1,0,0,1,0.9999999999999999,0,0,0,2
2875,ham,12,3.5,0,5,0,0,2,1.0,0,0,0,2
2876,ham,52,3.6923076923076925,1,20,0,0,10,0.9428571428571428,0,0,0,11
2877,ham,12,3.4166666666666665,0,3,0,0,2,1.125,0,0,0,2
2878,ham,22,3.727272727272727,0,12,0,0,0,1.142857142857143,0,0,0,0
2879,spam,33,3.393939393939394,5,4,2,1,4,1.238095238095238,0,0,1,11
2880,ham,6,3.5,1,0,0,0,1,1.25,0,0,0,2
2881,spam,34,3.735294117647059,4,3,2,1,9,1.3636363636363638,0,1,2,15
2882,ham,11,3.727272727272727,1,2,0,0,2,1.3333333333333333,0,0,0,3
2883,ham,11,3.5454545454545454,0,3,0,0,2,1.875,0,0,0,2
2884,ham,6,3.8333333333333335,0,2,0,0,1,1.4000000000000001,0,0,0,1
2885,ham,19,3.473684210526316,0,4,0,0,5,1.0833333333333333,0,0,0,5
2886,ham,6,3.8333333333333335,1,0,0,0,1,1.0,0,0,0,2
2887,ham,10,2.7,0,1,0,0,2,1.0,0,0,0,2
2888,ham,7,2.4285714285714284,2,2,0,0,1,0.9999999999999999,0,0,0,3
2889,ham,24,3.1666666666666665,1,11,0,0,4,0.8333333333333336,0,0,0,5
2890,ham,5,3.6,0,1,0,0,0,0.8,0,0,0,0
2891,ham,12,3.8333333333333335,0,3,0,0,5,1.222222222222222,0,0,0,5
2892,ham,17,3.176470588235294,2,5,0,0,3,0.8,0,0,0,5
2893,ham,18,3.2222222222222223,0,5,2,1,6,1.090909090909091,0,0,1,8
2894,ham,15,2.933333333333333,2,7,0,0,2,1.222222222222222,0,0,0,4
2895,ham,10,2.7,1,3,0,0,7,1.3333333333333335,0,0,0,8
2896,ham,5,4.2,0,1,0,0,0,1.25,0,0,0,0
2897,spam,29,4.827586206896552,2,4,2,1,9,1.5333333333333334,1,0,2,13
2898,ham,12,4.583333333333333,1,2,0,0,1,0.8999999999999999,0,0,0,2
2899,ham,11,3.0,0,3,1,1,1,0.75,0,0,1,2
2900,ham,30,3.2,1,14,2,1,4,0.8571428571428571,0,0,1,7
2901,ham,16,2.875,1,4,0,0,6,1.1999999999999997,0,0,0,7
2902,spam,26,4.461538461538462,5,5,3,1,8,1.25,1,0,2,16
2903,ham,33,2.9696969696969697,0,16,0,0,4,1.0555555555555554,0,0,0,4
